Entity,Code,Year,production|Petroleum|Crude|tonnes
Saudi Arabia,SAU,2022,574200000
Saudi Arabia,SAU,2023,531700000
Senegal,SEN,1999,71700
Senegal,SEN,2000,132600
Senegal,SEN,2001,125300
Senegal,SEN,2002,98100
Senegal,SEN,2003,39200
Senegal,SEN,2004,27300
Senegal,SEN,2005,50600
Senegal,SEN,2006,52400
Senegal,SEN,2007,42900
Senegal,SEN,2008,13400
Senegal,SEN,2009,33600
Senegal,SEN,2010,53800
Senegal,SEN,2011,54500
Senegal,SEN,2012,7700
Senegal,SEN,2013,15800
Senegal,SEN,2014,30100
Senegal,SEN,2015,22900
Senegal,SEN,2016,3300
Senegal,SEN,2017,13000
Senegal,SEN,2018,20200
Senegal,SEN,2019,28600
Senegal,SEN,2020,3300
Senegal,SEN,2021,3000
Senegal,SEN,2022,3000
Senegal,SEN,2023,3000
Serbia,SRB,2006,654288
Serbia,SRB,2007,639089
Serbia,SRB,2008,636383
Serbia,SRB,2009,663005
Serbia,SRB,2010,865499
Serbia,SRB,2011,1020490
Serbia,SRB,2012,1124794
Serbia,SRB,2013,1163988
Serbia,SRB,2014,1112303
Serbia,SRB,2015,1026686
Serbia,SRB,2016,933884
Serbia,SRB,2017,893000
Serbia,SRB,2018,876592
Serbia,SRB,2019,854000
Serbia,SRB,2020,831000
Serbia,SRB,2021,811000
Serbia,SRB,2022,801000
Serbia,SRB,2023,810000
Serbia and Montenegro,OWID_SRM,1992,1165000
Serbia and Montenegro,OWID_SRM,1993,1148000
Serbia and Montenegro,OWID_SRM,1994,1078000
Serbia and Montenegro,OWID_SRM,1995,1066227
Serbia and Montenegro,OWID_SRM,1996,1030441
Serbia and Montenegro,OWID_SRM,1997,979081
Serbia and Montenegro,OWID_SRM,1998,913029
Serbia and Montenegro,OWID_SRM,1999,704838
Serbia and Montenegro,OWID_SRM,2000,804768
Serbia and Montenegro,OWID_SRM,2001,746056
Serbia and Montenegro,OWID_SRM,2002,681544
Serbia and Montenegro,OWID_SRM,2003,670745
Serbia and Montenegro,OWID_SRM,2004,652270
Serbia and Montenegro,OWID_SRM,2005,648000
Slovakia,SVK,1992,0
Slovakia,SVK,1993,66523
Slovakia,SVK,1994,67210
Slovakia,SVK,1995,74247
Slovakia,SVK,1996,68000
Slovakia,SVK,1997,63136
Slovakia,SVK,1998,60000
Slovakia,SVK,1999,60270
Slovakia,SVK,2000,56940
Slovakia,SVK,2001,54115
Slovakia,SVK,2002,51921
Slovakia,SVK,2003,47953
Slovakia,SVK,2004,42410
Slovakia,SVK,2005,35000
Slovakia,SVK,2006,30520
Slovakia,SVK,2007,23000
Slovakia,SVK,2008,21000
Slovakia,SVK,2009,19000
Slovakia,SVK,2010,16000
Slovakia,SVK,2011,18000
Slovakia,SVK,2012,14000
Slovakia,SVK,2013,13000
Slovakia,SVK,2014,8000
Slovakia,SVK,2015,10000
Slovakia,SVK,2016,9000
Slovakia,SVK,2017,5000
Slovakia,SVK,2018,5000
Slovakia,SVK,2019,4000
Slovakia,SVK,2020,3000
Slovakia,SVK,2021,5000
Slovakia,SVK,2022,3000
Slovakia,SVK,2023,1000
Slovenia,SVN,1994,1716
Slovenia,SVN,2006,284
Slovenia,SVN,2007,344
Slovenia,SVN,2008,174
Slovenia,SVN,2009,138
Slovenia,SVN,2010,233
Slovenia,SVN,2011,263
Slovenia,SVN,2012,279
Slovenia,SVN,2013,298
Slovenia,SVN,2014,366
Slovenia,SVN,2015,261
Slovenia,SVN,2016,229
Slovenia,SVN,2017,241
Slovenia,SVN,2018,270
Slovenia,SVN,2019,267
Slovenia,SVN,2020,247
Slovenia,SVN,2021,142
Slovenia,SVN,2022,0
Slovenia,SVN,2023,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,600000
South Africa,ZAF,1998,1200000
South Africa,ZAF,1999,1012000
South Africa,ZAF,2000,1128000
South Africa,ZAF,2001,1025000
South Africa,ZAF,2002,1025000
South Africa,ZAF,2003,780000
South Africa,ZAF,2004,1060000
South Africa,ZAF,2005,1113500
South Africa,ZAF,2006,721000
South Africa,ZAF,2007,502000
South Africa,ZAF,2008,403000
South Africa,ZAF,2009,270000
South Africa,ZAF,2010,316000
South Africa,ZAF,2011,179000
South Africa,ZAF,2012,137000
South Africa,ZAF,2013,79000
South Africa,ZAF,2014,88803
South Africa,ZAF,2015,70979
South Africa,ZAF,2016,38796
South Africa,ZAF,2017,31145
South Africa,ZAF,2018,23781
South Africa,ZAF,2019,0
South Africa,ZAF,2020,0
South Africa,ZAF,2021,0
South Africa,ZAF,2022,0
South Africa,ZAF,2023,0
South Sudan,SSD,2008,0
South Sudan,SSD,2009,0
South Sudan,SSD,2010,0
South Sudan,SSD,2011,0
South Sudan,SSD,2012,1500000
South Sudan,SSD,2013,4900000
South Sudan,SSD,2014,7700000
South Sudan,SSD,2015,7300000
South Sudan,SSD,2016,6800000
South Sudan,SSD,2017,7300000
South Sudan,SSD,2018,7100000
South Sudan,SSD,2019,8400000
South Sudan,SSD,2020,8100000
South Sudan,SSD,2021,7500000
South Sudan,SSD,2022,6900000
South Sudan,SSD,2023,7300000
Spain,ESP,1972,140000
Spain,ESP,1973,814000
Spain,ESP,1974,1976000
Spain,ESP,1975,2028000
Spain,ESP,1976,1772000
Spain,ESP,1977,989000
Spain,ESP,1978,979000
Spain,ESP,1979,1150000
Spain,ESP,1980,1595000
Spain,ESP,1981,1253291
Spain,ESP,1982,1530576
Spain,ESP,1983,2976845
Spain,ESP,1984,2245179
Spain,ESP,1985,2088248
Spain,ESP,1986,1858400
Spain,ESP,1987,1639994
Spain,ESP,1988,1482034
Spain,ESP,1989,1038008
Spain,ESP,1990,795000
Spain,ESP,1991,1067000
Spain,ESP,1992,1071538
Spain,ESP,1993,874651
Spain,ESP,1994,808267
Spain,ESP,1995,651954
Spain,ESP,1996,513451
Spain,ESP,1997,379563
Spain,ESP,1998,535140
Spain,ESP,1999,304292
Spain,ESP,2000,226422
Spain,ESP,2001,344074
Spain,ESP,2002,326197
Spain,ESP,2003,329171
Spain,ESP,2004,254548
Spain,ESP,2005,166014
Spain,ESP,2006,140146
Spain,ESP,2007,143092
Spain,ESP,2008,127286
Spain,ESP,2009,106817
Spain,ESP,2010,121528
Spain,ESP,2011,99925
Spain,ESP,2012,143526
Spain,ESP,2013,367569
Spain,ESP,2014,305263
Spain,ESP,2015,229567
Spain,ESP,2016,139176
Spain,ESP,2017,118809
Spain,ESP,2018,89476
Spain,ESP,2019,39861
Spain,ESP,2020,26819
Spain,ESP,2021,5785
Spain,ESP,2022,910
Spain,ESP,2023,606
Sudan,SDN,1997,400000
Sudan,SDN,1998,600000
Sudan,SDN,1999,3100000
Sudan,SDN,2000,8600000
Sudan,SDN,2001,10400000
Sudan,SDN,2002,11500000
Sudan,SDN,2003,13100000
Sudan,SDN,2004,14900000
Sudan,SDN,2005,15000000
Sudan,SDN,2006,16300000
Sudan,SDN,2007,23100000
Sudan,SDN,2008,23700000
Sudan,SDN,2009,23400000
Sudan,SDN,2010,22800000
Sudan,SDN,2011,14300000
Sudan,SDN,2012,5100000
Sudan,SDN,2013,5800000
Sudan,SDN,2014,3695760
Sudan,SDN,2015,4187200
Sudan,SDN,2016,4074800
Sudan,SDN,2017,3589000
Sudan,SDN,2018,3588400
Sudan,SDN,2019,3600000
Sudan,SDN,2020,3100000
Sudan,SDN,2021,3200000
Sudan,SDN,2022,3100000
Sudan,SDN,2023,2800000
Suriname,SUR,1983,19119
Suriname,SUR,1984,39415
Suriname,SUR,1985,67174
Suriname,SUR,1986,114035
Suriname,SUR,1987,136518
Suriname,SUR,1988,199500
Suriname,SUR,1989,225619
Suriname,SUR,1990,229959
Suriname,SUR,1991,246598
Suriname,SUR,1992,263844
Suriname,SUR,1993,312947
Suriname,SUR,1994,365731
Suriname,SUR,1995,425000
Suriname,SUR,1996,457000
Suriname,SUR,1997,620000
Suriname,SUR,1998,600000
Suriname,SUR,1999,700000
Suriname,SUR,2000,720000
Suriname,SUR,2001,764000
Suriname,SUR,2002,733000
Suriname,SUR,2003,690000
Suriname,SUR,2004,661000
Suriname,SUR,2005,707000
Suriname,SUR,2006,774000
Suriname,SUR,2007,877500
Suriname,SUR,2008,952000
Suriname,SUR,2009,945300
Suriname,SUR,2010,953300
Suriname,SUR,2011,966300
Suriname,SUR,2012,958219
Suriname,SUR,2013,964672
Suriname,SUR,2014,988869
Suriname,SUR,2015,998387
Suriname,SUR,2016,961341
Suriname,SUR,2017,959752
Suriname,SUR,2018,964639
Suriname,SUR,2019,971528
Suriname,SUR,2020,967898
Suriname,SUR,2021,959832
Suriname,SUR,2022,990482
Suriname,SUR,2023,1011453
Syria,SYR,1970,4356000
Syria,SYR,1971,5292000
Syria,SYR,1972,5868000
Syria,SYR,1973,5543000
Syria,SYR,1974,6426000
Syria,SYR,1975,9572000
Syria,SYR,1976,10039000
Syria,SYR,1977,9117000
Syria,SYR,1978,9060000
Syria,SYR,1979,8826000
Syria,SYR,1980,8391000
Syria,SYR,1981,8659747
Syria,SYR,1982,8219143
Syria,SYR,1983,8537509
Syria,SYR,1984,8590418
Syria,SYR,1985,8425305
Syria,SYR,1986,9660000
Syria,SYR,1987,12000000
Syria,SYR,1988,14160000
Syria,SYR,1989,16998000
Syria,SYR,1990,20292000
Syria,SYR,1991,24644000
Syria,SYR,1992,27660000
Syria,SYR,1993,29200000
Syria,SYR,1994,29200000
Syria,SYR,1995,31589000
Syria,SYR,1996,30600000
Syria,SYR,1997,28900000
Syria,SYR,1998,28800000
Syria,SYR,1999,28800000
Syria,SYR,2000,27400000
Syria,SYR,2001,29000000
Syria,SYR,2002,27100000
Syria,SYR,2003,26200000
Syria,SYR,2004,24700000
Syria,SYR,2005,22531000
Syria,SYR,2006,19427500
Syria,SYR,2007,18600000
Syria,SYR,2008,18900559
Syria,SYR,2009,18853258
Syria,SYR,2010,19100000
Syria,SYR,2011,16500000
Syria,SYR,2012,8500000
Syria,SYR,2013,2700000
Syria,SYR,2014,1500000
Syria,SYR,2015,1200000
Syria,SYR,2016,1100000
Syria,SYR,2017,1100000
Syria,SYR,2018,1100000
Syria,SYR,2019,1500000
Syria,SYR,2020,2000000
Syria,SYR,2021,2000000
Syria,SYR,2022,2000000
Syria,SYR,2023,1800000
Taiwan,TWN,1970,86000
Taiwan,TWN,1971,108000
Taiwan,TWN,1972,132000
Taiwan,TWN,1973,153000
Taiwan,TWN,1974,192000
Taiwan,TWN,1975,196000
Taiwan,TWN,1976,226000
Taiwan,TWN,1977,232000
Taiwan,TWN,1978,225000
Taiwan,TWN,1979,210000
Taiwan,TWN,1980,193000
Taiwan,TWN,1981,166765
Taiwan,TWN,1982,126786
Taiwan,TWN,1983,122825
Taiwan,TWN,1984,123970
Taiwan,TWN,1985,107783
Taiwan,TWN,1986,96000
Taiwan,TWN,1987,100000
Taiwan,TWN,1988,125000
Taiwan,TWN,1989,140000
Taiwan,TWN,1990,100000
Taiwan,TWN,1991,99000
Taiwan,TWN,1992,66000
Taiwan,TWN,1993,61000
Taiwan,TWN,1994,61000
Taiwan,TWN,1995,59000
Taiwan,TWN,1996,51900
Taiwan,TWN,1997,46200
Taiwan,TWN,1998,49200
Taiwan,TWN,1999,43000
Taiwan,TWN,2000,33900
Taiwan,TWN,2001,44380
Taiwan,TWN,2002,51106
Taiwan,TWN,2003,45760
Taiwan,TWN,2004,44563
Taiwan,TWN,2005,32389
Taiwan,TWN,2006,23564
Taiwan,TWN,2007,17778
Taiwan,TWN,2008,16134
Taiwan,TWN,2009,15995
Taiwan,TWN,2010,14477
Taiwan,TWN,2011,11344
Taiwan,TWN,2012,11379
Taiwan,TWN,2013,10511
Taiwan,TWN,2014,9320
Taiwan,TWN,2015,9534
Taiwan,TWN,2016,8446
Taiwan,TWN,2017,5407
Taiwan,TWN,2018,4678
Taiwan,TWN,2019,3860
Taiwan,TWN,2020,2169
Taiwan,TWN,2021,2462
Taiwan,TWN,2022,1868
Taiwan,TWN,2023,1628
Tajikistan,TJK,1992,96000
Tajikistan,TJK,1993,39000
Tajikistan,TJK,1994,30000
Tajikistan,TJK,1995,30000
Tajikistan,TJK,1996,30000
Tajikistan,TJK,1997,30000
Tajikistan,TJK,1998,20000
Tajikistan,TJK,1999,20000
Tajikistan,TJK,2000,20000
Tajikistan,TJK,2001,20000
Tajikistan,TJK,2002,20000
Tajikistan,TJK,2003,17700
Tajikistan,TJK,2004,18900
Tajikistan,TJK,2005,21700
Tajikistan,TJK,2006,23700
Tajikistan,TJK,2007,25900
Tajikistan,TJK,2008,25800
Tajikistan,TJK,2009,26200
Tajikistan,TJK,2010,27000
Tajikistan,TJK,2011,28300
Tajikistan,TJK,2012,29800
Tajikistan,TJK,2013,27300
Tajikistan,TJK,2014,24500
Tajikistan,TJK,2015,24600
Tajikistan,TJK,2016,25134
Tajikistan,TJK,2017,23400
Tajikistan,TJK,2018,23939
Tajikistan,TJK,2019,23293
Tajikistan,TJK,2020,24466
Tajikistan,TJK,2021,24600
Tajikistan,TJK,2022,24900
Tajikistan,TJK,2023,18000
Thailand,THA,1982,28115
Thailand,THA,1983,355283
Thailand,THA,1984,797129
Thailand,THA,1985,1123113
Thailand,THA,1986,1425000
Thailand,THA,1987,1600000
Thailand,THA,1988,2008700
Thailand,THA,1989,2087000
Thailand,THA,1990,2292500
Thailand,THA,1991,2432400
Thailand,THA,1992,2315000
Thailand,THA,1993,2319000
Thailand,THA,1994,2309000
Thailand,THA,1995,2424000
Thailand,THA,1996,2813000
Thailand,THA,1997,3231000
Thailand,THA,1998,4000000
Thailand,THA,1999,4500000
Thailand,THA,2000,5800000
Thailand,THA,2001,6100000
Thailand,THA,2002,6900000
Thailand,THA,2003,8600000
Thailand,THA,2004,8300000
Thailand,THA,2005,10000000
Thailand,THA,2006,11300000
Thailand,THA,2007,11500000
Thailand,THA,2008,12400000
Thailand,THA,2009,12900000
Thailand,THA,2010,13000000
Thailand,THA,2011,12100000
Thailand,THA,2012,13413000
Thailand,THA,2013,13421000
Thailand,THA,2014,12992000
Thailand,THA,2015,13816000
Thailand,THA,2016,14520000
Thailand,THA,2017,13390000
Thailand,THA,2018,17000000
Thailand,THA,2019,16900000
Thailand,THA,2020,15100000
Thailand,THA,2021,13900000
Thailand,THA,2022,11500000
Thailand,THA,2023,11200000
Trinidad and Tobago,TTO,1970,7409000
Trinidad and Tobago,TTO,1971,6843000
Trinidad and Tobago,TTO,1972,7433000
Trinidad and Tobago,TTO,1973,8806000
Trinidad and Tobago,TTO,1974,9889000
Trinidad and Tobago,TTO,1975,11411000
Trinidad and Tobago,TTO,1976,11113000
Trinidad and Tobago,TTO,1977,11965000
Trinidad and Tobago,TTO,1978,11826000
Trinidad and Tobago,TTO,1979,11047000
Trinidad and Tobago,TTO,1980,10956000
Trinidad and Tobago,TTO,1981,9756399
Trinidad and Tobago,TTO,1982,9121794
Trinidad and Tobago,TTO,1983,8235968
Trinidad and Tobago,TTO,1984,8758037
Trinidad and Tobago,TTO,1985,9070986
Trinidad and Tobago,TTO,1986,8701325
Trinidad and Tobago,TTO,1987,7995579
Trinidad and Tobago,TTO,1988,7793355
Trinidad and Tobago,TTO,1989,7697400
Trinidad and Tobago,TTO,1990,7790100
Trinidad and Tobago,TTO,1991,7424600
Trinidad and Tobago,TTO,1992,6994400
Trinidad and Tobago,TTO,1993,6380900
Trinidad and Tobago,TTO,1994,6750000
Trinidad and Tobago,TTO,1995,6732200
Trinidad and Tobago,TTO,1996,6658800
Trinidad and Tobago,TTO,1997,6375770
Trinidad and Tobago,TTO,1998,6318301
Trinidad and Tobago,TTO,1999,6439502
Trinidad and Tobago,TTO,2000,6153729
Trinidad and Tobago,TTO,2001,5840504
Trinidad and Tobago,TTO,2002,6731294
Trinidad and Tobago,TTO,2003,6914300
Trinidad and Tobago,TTO,2004,6332472
Trinidad and Tobago,TTO,2005,7444890
Trinidad and Tobago,TTO,2006,7355280
Trinidad and Tobago,TTO,2007,6183900
Trinidad and Tobago,TTO,2008,5904500
Trinidad and Tobago,TTO,2009,5056600
Trinidad and Tobago,TTO,2010,5061410
Trinidad and Tobago,TTO,2011,4736250
Trinidad and Tobago,TTO,2012,4222897
Trinidad and Tobago,TTO,2013,4180844
Trinidad and Tobago,TTO,2014,4186801
Trinidad and Tobago,TTO,2015,4052724
Trinidad and Tobago,TTO,2016,3693394
Trinidad and Tobago,TTO,2017,3700692
Trinidad and Tobago,TTO,2018,3271538
Trinidad and Tobago,TTO,2019,3032272
Trinidad and Tobago,TTO,2020,2909695
Trinidad and Tobago,TTO,2021,3083745
Trinidad and Tobago,TTO,2022,3010889
Trinidad and Tobago,TTO,2023,2768209
Tunisia,TUN,1970,4449000
Tunisia,TUN,1971,4092000
Tunisia,TUN,1972,3965000
Tunisia,TUN,1973,3870000
Tunisia,TUN,1974,4139000
Tunisia,TUN,1975,4609000
Tunisia,TUN,1976,3710000
Tunisia,TUN,1977,4304000
Tunisia,TUN,1978,4944000
Tunisia,TUN,1979,5536000
Tunisia,TUN,1980,5627000
Tunisia,TUN,1981,5407000
Tunisia,TUN,1982,5146000
Tunisia,TUN,1983,5532000
Tunisia,TUN,1984,5480000
Tunisia,TUN,1985,5408000
Tunisia,TUN,1986,5249000
Tunisia,TUN,1987,5005000
Tunisia,TUN,1988,4908000
Tunisia,TUN,1989,4916000
Tunisia,TUN,1990,4502000
Tunisia,TUN,1991,5195000
Tunisia,TUN,1992,5195000
Tunisia,TUN,1993,4650000
Tunisia,TUN,1994,4378000
Tunisia,TUN,1995,4251000
Tunisia,TUN,1996,4191000
Tunisia,TUN,1997,3806000
Tunisia,TUN,1998,3895300
Tunisia,TUN,1999,3938000
Tunisia,TUN,2000,3700000
Tunisia,TUN,2001,3343900
Tunisia,TUN,2002,3535000
Tunisia,TUN,2003,3224000
Tunisia,TUN,2004,3400000
Tunisia,TUN,2005,3459000
Tunisia,TUN,2006,3261300
Tunisia,TUN,2007,4546000
Tunisia,TUN,2008,4146000
Tunisia,TUN,2009,3902000
Tunisia,TUN,2010,3731400
Tunisia,TUN,2011,3203300
Tunisia,TUN,2012,3314000
Tunisia,TUN,2013,3038000
Tunisia,TUN,2014,2813000
Tunisia,TUN,2015,2547000
Tunisia,TUN,2016,2168400
Tunisia,TUN,2017,1827600
Tunisia,TUN,2018,1764000
Tunisia,TUN,2019,1686000
Tunisia,TUN,2020,1557600
Tunisia,TUN,2021,1930000
Tunisia,TUN,2022,1664700
Tunisia,TUN,2023,1561800
Turkey,TUR,1970,3456000
Turkey,TUR,1971,3452000
Turkey,TUR,1972,3410000
Turkey,TUR,1973,3604000
Turkey,TUR,1974,3304000
Turkey,TUR,1975,3095000
Turkey,TUR,1976,2568000
Turkey,TUR,1977,2714000
Turkey,TUR,1978,2735000
Turkey,TUR,1979,2845000
Turkey,TUR,1980,2330000
Turkey,TUR,1981,2364209
Turkey,TUR,1982,2333118
Turkey,TUR,1983,2204481
Turkey,TUR,1984,2086715
Turkey,TUR,1985,2109986
Turkey,TUR,1986,2393806
Turkey,TUR,1987,2629263
Turkey,TUR,1988,2563891
Turkey,TUR,1989,2876537
Turkey,TUR,1990,3719956
Turkey,TUR,1991,4520030
Turkey,TUR,1992,4296026
Turkey,TUR,1993,4025000
Turkey,TUR,1994,4038000
Turkey,TUR,1995,3500495
Turkey,TUR,1996,3499635
Turkey,TUR,1997,3454021
Turkey,TUR,1998,3226873
Turkey,TUR,1999,2938479
Turkey,TUR,2000,2747630
Turkey,TUR,2001,2551647
Turkey,TUR,2002,2440202
Turkey,TUR,2003,2375082
Turkey,TUR,2004,2275529
Turkey,TUR,2005,2280764
Turkey,TUR,2006,2175353
Turkey,TUR,2007,2131288
Turkey,TUR,2008,2222594
Turkey,TUR,2009,2489914
Turkey,TUR,2010,2602114
Turkey,TUR,2011,2600000
Turkey,TUR,2012,2957000
Turkey,TUR,2013,2508894
Turkey,TUR,2014,2743565
Turkey,TUR,2015,2700000
Turkey,TUR,2016,2336391
Turkey,TUR,2017,2551929
Turkey,TUR,2018,2850828
Turkey,TUR,2019,2984800
Turkey,TUR,2020,3202924
Turkey,TUR,2021,3441659
Turkey,TUR,2022,3583040
Turkey,TUR,2023,4094898
Turkmenistan,TKM,1992,5227000
Turkmenistan,TKM,1993,4900000
Turkmenistan,TKM,1994,4400000
Turkmenistan,TKM,1995,4524400
Turkmenistan,TKM,1996,4923200
Turkmenistan,TKM,1997,5367500
Turkmenistan,TKM,1998,6819200
Turkmenistan,TKM,1999,7159800
Turkmenistan,TKM,2000,7181000
Turkmenistan,TKM,2001,8000000
Turkmenistan,TKM,2002,9000000
Turkmenistan,TKM,2003,10000000
Turkmenistan,TKM,2004,9600000
Turkmenistan,TKM,2005,9500000
Turkmenistan,TKM,2006,9200000
Turkmenistan,TKM,2007,9800000
Turkmenistan,TKM,2008,10200000
Turkmenistan,TKM,2009,10200000
Turkmenistan,TKM,2010,10700000
Turkmenistan,TKM,2011,10700000
Turkmenistan,TKM,2012,11000000
Turkmenistan,TKM,2013,11400000
Turkmenistan,TKM,2014,12500000
Turkmenistan,TKM,2015,13200000
Turkmenistan,TKM,2016,13200000
Turkmenistan,TKM,2017,13100000
Turkmenistan,TKM,2018,12600000
Turkmenistan,TKM,2019,12200000
Turkmenistan,TKM,2020,10400000
Turkmenistan,TKM,2021,9800000
Turkmenistan,TKM,2022,9600000
Turkmenistan,TKM,2023,9200000
USSR,OWID_USS,1970,355000000
USSR,OWID_USS,1971,372000000
USSR,OWID_USS,1972,421000000
USSR,OWID_USS,1973,429000000
USSR,OWID_USS,1974,458948000
USSR,OWID_USS,1975,490801000
USSR,OWID_USS,1976,519677000
USSR,OWID_USS,1977,545799000
USSR,OWID_USS,1978,571531000
USSR,OWID_USS,1979,585571000
USSR,OWID_USS,1980,603207000
USSR,OWID_USS,1981,608820000
USSR,OWID_USS,1982,612600000
USSR,OWID_USS,1983,616300000
USSR,OWID_USS,1984,612700000
USSR,OWID_USS,1985,595000000
USSR,OWID_USS,1986,614753000
USSR,OWID_USS,1987,624177000
USSR,OWID_USS,1988,624324000
USSR,OWID_USS,1989,607121000
USSR,OWID_USS,1990,571000000
USSR,OWID_USS,1991,515416000
Ukraine,UKR,1992,4400000
Ukraine,UKR,1993,4263000
Ukraine,UKR,1994,3942000
Ukraine,UKR,1995,4089900
Ukraine,UKR,1996,4097800
Ukraine,UKR,1997,4128100
Ukraine,UKR,1998,3899900
Ukraine,UKR,1999,3797900
Ukraine,UKR,2000,3692900
Ukraine,UKR,2001,3700000
Ukraine,UKR,2002,3700000
Ukraine,UKR,2003,3966900
Ukraine,UKR,2004,4314200
Ukraine,UKR,2005,4413800
Ukraine,UKR,2006,4506000
Ukraine,UKR,2007,4459000
Ukraine,UKR,2008,4328000
Ukraine,UKR,2009,3960000
Ukraine,UKR,2010,3549000
Ukraine,UKR,2011,3363000
Ukraine,UKR,2012,3345000
Ukraine,UKR,2013,3071000
Ukraine,UKR,2014,2758000
Ukraine,UKR,2015,2531000
Ukraine,UKR,2016,2272000
Ukraine,UKR,2017,2098200
Ukraine,UKR,2018,2293000
Ukraine,UKR,2019,2453600
Ukraine,UKR,2020,2430800
Ukraine,UKR,2021,2432200
Ukraine,UKR,2022,2147600
Ukraine,UKR,2023,2000000
United Arab Emirates,ARE,1970,37560000
United Arab Emirates,ARE,1971,51029000
United Arab Emirates,ARE,1972,58157000
United Arab Emirates,ARE,1973,74085000
United Arab Emirates,ARE,1974,82745000
United Arab Emirates,ARE,1975,81216000
United Arab Emirates,ARE,1976,95191000
United Arab Emirates,ARE,1977,96392000
United Arab Emirates,ARE,1978,88634000
United Arab Emirates,ARE,1979,88667000
United Arab Emirates,ARE,1980,83174000
United Arab Emirates,ARE,1981,73680332
United Arab Emirates,ARE,1982,61602672
United Arab Emirates,ARE,1983,59115641
United Arab Emirates,ARE,1984,57123326
United Arab Emirates,ARE,1985,54751289
United Arab Emirates,ARE,1986,63800856
United Arab Emirates,ARE,1987,66235775
United Arab Emirates,ARE,1988,55893636
United Arab Emirates,ARE,1989,67885000
United Arab Emirates,ARE,1990,103694877
United Arab Emirates,ARE,1991,118659898
United Arab Emirates,ARE,1992,119200963
United Arab Emirates,ARE,1993,108332000
United Arab Emirates,ARE,1994,103243000
United Arab Emirates,ARE,1995,105778000
United Arab Emirates,ARE,1996,111850000
United Arab Emirates,ARE,1997,120500000
United Arab Emirates,ARE,1998,123900000
United Arab Emirates,ARE,1999,117600000
United Arab Emirates,ARE,2000,123300000
United Arab Emirates,ARE,2001,118300000
United Arab Emirates,ARE,2002,108500000
United Arab Emirates,ARE,2003,122200000
United Arab Emirates,ARE,2004,124700000
United Arab Emirates,ARE,2005,129000000
United Arab Emirates,ARE,2006,145500000
United Arab Emirates,ARE,2007,140700000
United Arab Emirates,ARE,2008,142900000
United Arab Emirates,ARE,2009,126300000
United Arab Emirates,ARE,2010,130800000
United Arab Emirates,ARE,2011,151300000
United Arab Emirates,ARE,2012,154700000
United Arab Emirates,ARE,2013,165700000
United Arab Emirates,ARE,2014,167300000
United Arab Emirates,ARE,2015,176100000
United Arab Emirates,ARE,2016,182400000
United Arab Emirates,ARE,2017,176200000
United Arab Emirates,ARE,2018,176000000
United Arab Emirates,ARE,2019,179900000
United Arab Emirates,ARE,2020,165900000
United Arab Emirates,ARE,2021,163400000
United Arab Emirates,ARE,2022,181100000
United Arab Emirates,ARE,2023,176100000
United Kingdom,GBR,1970,84000
United Kingdom,GBR,1971,83000
United Kingdom,GBR,1972,89000
United Kingdom,GBR,1973,88000
United Kingdom,GBR,1974,88000
United Kingdom,GBR,1975,1222000
United Kingdom,GBR,1976,11632000
United Kingdom,GBR,1977,37420000
United Kingdom,GBR,1978,52932000
United Kingdom,GBR,1979,79596000
United Kingdom,GBR,1980,78917000
United Kingdom,GBR,1981,87946000
United Kingdom,GBR,1982,100311000
United Kingdom,GBR,1983,110882000
United Kingdom,GBR,1984,121307000
United Kingdom,GBR,1985,122461000
United Kingdom,GBR,1986,121253000
United Kingdom,GBR,1987,117658000
United Kingdom,GBR,1988,109455000
United Kingdom,GBR,1989,87306000
United Kingdom,GBR,1990,87992000
United Kingdom,GBR,1991,86832000
United Kingdom,GBR,1992,89184000
United Kingdom,GBR,1993,93950000
United Kingdom,GBR,1994,119032000
United Kingdom,GBR,1995,121794000
United Kingdom,GBR,1996,121930000
United Kingdom,GBR,1997,240665000
United Kingdom,GBR,1998,248432000
United Kingdom,GBR,1999,257417000
United Kingdom,GBR,2000,117680000
United Kingdom,GBR,2001,108386000
United Kingdom,GBR,2002,107430000
United Kingdom,GBR,2003,97835000
United Kingdom,GBR,2004,87516000
United Kingdom,GBR,2005,77179000
United Kingdom,GBR,2006,69665000
United Kingdom,GBR,2007,70357000
United Kingdom,GBR,2008,71665000
United Kingdom,GBR,2009,68198000
United Kingdom,GBR,2010,62962000
United Kingdom,GBR,2011,51972000
United Kingdom,GBR,2012,44560000
United Kingdom,GBR,2013,40646000
United Kingdom,GBR,2014,39928000
United Kingdom,GBR,2015,45288000
United Kingdom,GBR,2016,47445000
United Kingdom,GBR,2017,46630000
United Kingdom,GBR,2018,51188000
United Kingdom,GBR,2019,52489000
United Kingdom,GBR,2020,48985000
United Kingdom,GBR,2021,40864000
United Kingdom,GBR,2022,37752000
United Kingdom,GBR,2023,33446000
United States,USA,1970,510533000
United States,USA,1971,501311000
United States,USA,1972,465809000
United States,USA,1973,453074000
United States,USA,1974,431732000
United States,USA,1975,412076000
United States,USA,1976,401211000
United States,USA,1977,410541000
United States,USA,1978,433590000
United States,USA,1979,425827000
United States,USA,1980,428091000
United States,USA,1981,419689000
United States,USA,1982,423459000
United States,USA,1983,425368000
United States,USA,1984,434720000
