"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"IMF.FAD:ICSD(1.0.0)","COM.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Comoros, Union of the","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","41.04846086","39.76669221","36.33415082","33.47618355","31.36106429","32.65097385","30.55975262","28.63188273","29.65633832","31.46535832","31.78505453","31.79939282","31.7842817","31.77148887","31.84240524","31.73894877","31.73311985","32.05514695","31.42859035","31.71561198","33.02123276","29.54893243","32.57667417","30.40030271","31.17662389","30.89181284","36.08380003","29.92881001","27.88572437","22.8132733","18.61482808","18.56332413","17.28508916","12.71846094","13.70003899","16.68094775","17.2111232","13.52937355","14.87763286","13.08324851","10.71858158","11.41886628","10.57434698","7.787193881","8.81758819","8.865644532","10.42566054","10.2457599","11.08089649","11.37089574","10.67990239","12.08451765","11.89285702","8.914108656","9.159852707","7.239903394","6.345984309","6.019731956","7.195695782","7.261401302"
"IMF.FAD:ICSD(1.0.0)","GMB.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Gambia, The","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","1.176004012","1.298097925","1.325626297","1.362528259","1.273252843","1.201314029","1.234317324","1.283689937","1.282211312","1.292053523","1.815083034","2.106428335","0.868936557","0.996787545","0.710858231","0.997352126","1.92781955","2.20752686","1.801479754","1.929134422","2.083627119","1.578008655","1.347244902","1.517681085","0.837240591","0.785990759","1.532812488","2.398996184","3.174958343","2.703877507","2.692624209","3.505251629","4.272491171","3.619717194","3.057458636","3.416740014","3.667205464","2.959188799","3.154137273","3.068572717","2.975108866","4.286394788","7.798930378","11.00258851","2.913127592","2.538029045","2.496136389","1.780791548","1.890560131","2.455704319","2.185926329","2.775881879","2.748818647","2.242696985","2.259360791","2.647315912","3.715924497","5.403312379","4.412048697","5.344254974"
"IMF.FAD:ICSD(1.0.0)","ARG.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Argentina","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","9.367029741","9.434705024","9.749713539","10.52622396","10.15778687","9.674176644","10.03745266","10.15588249","10.04333589","9.568070646","9.824702487","10.23371014","10.1395404","9.066945412","8.947850006","9.016821215","9.959181918","11.31741933","10.19727407","10.17492224","10.56489101","9.495700026","7.852172145","7.57050934","7.114426725","6.56990938","6.808298765","7.498922776","7.37753777","6.221111602","5.346453891","6.366363295","7.70499584","8.671286242","9.044036295","7.917605581","8.287326341","9.043517589","9.3307671","8.426441854","8.095791031","7.05533249","5.186718607","6.417648197","7.609351051","7.877001242","8.125101078","8.964802674","9.462014583","7.184109259","8.523202534","9.580028496","9.083331132","8.816981339","8.295866474","8.363335751","7.99741098","8.81196219","8.662941278","7.679497184"
"IMF.FAD:ICSD(1.0.0)","IRL.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Ireland","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","2.39127358","2.66218184","2.914136195","3.130128451","3.531442567","3.899890811","3.741130969","3.912907833","3.881370053","4.230378134","3.982335685","4.181210303","3.977868013","4.562526475","4.844459407","4.264816211","3.557765914","3.533498055","3.601045829","4.002850555","4.177236685","4.316233139","4.770743763","4.687614767","4.33970794","4.374902537","4.114187552","3.097911792","2.07736332","2.055871721","2.295916726","2.388938297","2.244136878","2.439583784","2.48816503","2.449356142","2.56207568","2.634931157","2.690030087","2.993063856","3.305349675","3.986369313","4.053185624","3.450082251","3.157141199","3.165939954","3.335285318","4.229606109","5.141769065","3.791285887","3.396012058","2.551898139","2.051483589","2.049984622","2.183666916","1.797462835","1.900208641","1.770797926","1.946801318","2.398476477"
"IMF.FAD:ICSD(1.0.0)","COM.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Comoros, Union of the","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.014568049","0.0135792082127514","0.00928335903750671","0.00890848500500138","0.00934929767061054","0","0","0","0","0","0","0","0","0","0","0","0.958323786"
"IMF.FAD:ICSD(1.0.0)","ISL.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Iceland","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","24.32836477","17.25332235","18.21066364","22.45863535","24.03949259","20.91227314","22.7167449","26.08368928","25.05607745","17.66348793","17.19527075","22.58436595","21.16549915","25.13344622","26.25278102","24.43483668","22.11149767","23.13571731","20.84738325","19.81688044","21.17780931","19.94710202","19.40309166","17.15613954","18.37836557","17.72161114","16.49900858","18.33298365","17.41278506","15.6623287","16.16322058","16.38985783","14.83630936","11.95570547","11.77358481","12.14155957","15.39412854","16.4161181","19.01951973","18.39773163","19.63738823","17.70279933","15.69372333","17.39839915","20.45225712","27.42673387","32.42172034","25.27690129","19.63784495","9.929032164","9.799422713","11.53467848","12.25145404","11.80018325","13.47814238","16.23916024","18.36377182","19.27867434","17.54516131","16.18792857"
"IMF.FAD:ICSD(1.0.0)","LBR.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Liberia","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.703134679","4.478864004","3.762478822","3.971984645","3.719998028","1.424644719","0.530244846","0.513320115","0.113823422","0","0"
"IMF.FAD:ICSD(1.0.0)","CZE.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Czech Republic","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.89033681","21.866527","22.85696456","23.75653618","24.00832222","23.02251673","24.62606691","23.57065527","23.17554869","22.80512731","22.86163357","23.85433954","23.82232309","20.18367095","22.42438397","22.12658551","21.7886016","24.06265258","23.31451591","21.18594938","21.60201774","21.97516351","21.62138895","21.48923049","21.28076508","21.32550524","21.74820346","21.54204015","22.3538526","22.10997078"
"IMF.FAD:ICSD(1.0.0)","CAN.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Canada","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","4.208921554","4.312767625","4.479777361","4.257937589","4.084063394","4.320671549","4.454972505","4.45216952","4.288856779","4.008266826","3.829706929","4.141562411","3.838659453","3.432800423","3.416511564","3.440774457","3.191738679","3.18570087","3.052507026","2.866430613","2.958059415","2.974683946","3.149117146","3.098173042","3.12879413","3.30123998","3.176441579","3.099591703","3.141040133","3.288298132","3.478598276","3.695123289","3.612539425","3.575810499","3.544825909","3.439537974","3.295592425","2.968250747","2.88947967","3.079607783","3.034436079","3.336454598","3.355638631","3.417810318","3.529162677","3.754535981","3.820701656","3.990870041","4.14815345","4.670502311","5.058376136","4.536620787","4.328548105","3.986920123","3.72608521","3.75994196","3.715944299","3.827988473","3.949939426","3.874028262"
"IMF.FAD:ICSD(1.0.0)","ERI.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Eritrea, The State of","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1217042","16.57537221","16.54721349","17.88578405","12.90774295","13.96341424","18.20509092","21.57502914","24.76738352","35.01187823","17.23096987","25.27317434","21.74403081","19.19510019","15.89716232","24.96545803","16.11592408","13.83675021","15.03492956","12.10500414","17.29869576","10.28511927","8.364959981","8.707282012","5.31767557","8.165037808","5.160206257","6.657255367","0.881529282","1.996107167"
"IMF.FAD:ICSD(1.0.0)","SRB.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Serbia, Republic of","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0155472885472704","0.0146034303294047","0.206749619","0.264797526","0.237129578","0.498820664","0.784039797","0.598800237"
"IMF.FAD:ICSD(1.0.0)","ISL.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Iceland","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","4.332854029","4.904288034","5.237529981","5.386832233","6.043952076","6.74302874","6.623226263","7.086070043","6.946268741","6.179642344","6.587901402","7.360171691","7.283836587","7.478595651","7.043715642","5.728855784","5.582004347","5.2368919","4.432095685","3.864077175","4.338902857","4.815718164","4.852703938","4.4777781","4.344187964","4.502898914","4.089584074","4.19336726","5.087723988","5.015253163","4.890521611","5.25732579","5.247120543","5.924116508","5.447152448","4.76457033","4.380296595","4.379654758","4.860797607","5.158243069","5.497866864","5.508184957","4.52869723","4.209950203","4.870750059","3.954348976","4.45571585","4.767158807","4.447677137","3.529652138","3.013892182","2.484986983","2.302401077","2.47895367","2.731970249","2.539830047","2.379969595","2.700508693","3.411861025","3.017217262"
"IMF.FAD:ICSD(1.0.0)","ETH.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Ethiopia, The Federal Democratic Republic of","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","3.396233794","3.389833562","3.406351057","3.4133173","3.438084626","3.367348246","3.342062503","3.271904868","3.239268141","3.270667578","3.486691855","3.577145535","3.835046487","3.442649473","3.050956647","3.33055935","2.719221582","2.679104834","2.521703346","2.872575711","3.293377119","3.366363265","3.820165939","3.649817925","4.733951965","3.758025664","4.023998895","4.219892535","3.512943002","6.458125508","3.721828133","2.998583736","2.061239824","2.216879547","3.585400938","1.828701117","2.941575507","1.678611535","2.202760076","1.990040652","3.005767859","3.864538367","3.722209363","3.786756118","5.290266855","4.981156254","5.504976052","5.261131631","5.544930561","6.389480283","7.729409129","8.090421358","9.807072536","9.990995112","9.779757053","9.729094432","9.907317786","8.734118428","8.236614709","8.885175517"
"IMF.FAD:ICSD(1.0.0)","AUS.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Australia","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","13.39302408","14.35020506","13.8051635","14.21807988","14.3884485","14.6103087","14.70418005","14.58424826","15.02664276","14.99773674","14.5743178","14.7471308","14.37722629","14.81531734","13.90519629","13.02867399","13.44989461","13.64632691","14.69312341","15.14367111","16.21675878","17.60305846","17.34726573","15.9353623","16.31907483","17.38923344","16.76482389","16.87081309","17.95943246","18.79411882","17.19742867","15.38643618","15.44887748","15.60207188","17.01773704","16.80906347","17.13324981","18.43431461","18.58800983","18.79509276","18.29509726","17.07861477","19.0767276","20.45685645","21.07601619","22.05997823","22.46177854","23.31837197","24.12871969","22.81758824","22.50366037","24.01363662","25.88615922","24.9559793","23.59315393","22.2305738","20.64129755","20.42720559","20.37653365","19.305846"
"IMF.FAD:ICSD(1.0.0)","BRB.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","Barbados","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","26.53516688","25.75092431","25.5242623","27.8145988","27.84574409","26.26271458","26.53368577","24.00296213","23.05970354","21.89730977","23.27658591","19.2612608","19.41602422","18.88112208","22.42646168","21.37167817","27.7812623","22.6340021","26.45726048","23.52214406","24.23777137","28.85224445","24.22829059","20.84742558","17.49532023","16.03975099","17.1348612","17.54366538","18.60357681","20.19402715","19.52189641","20.4091361","12.30995727","15.3416521","19.93182829","19.62372301","18.01229951","25.97198567","33.09843261","31.53998578","27.57402914","24.58615803","30.33268004","24.66262033","26.84607939","26.03160695","31.27080047","25.47168088","26.38236115","24.44824217","31.3938886","35.45579714","31.69936269","32.91187323","31.54035656","31.21667792","29.64293072","21.16676904","19.84641343","18.60111304"
"IMF.FAD:ICSD(1.0.0)","GNQ.P51G_S13_Q_POGDP_PT.A","OBS_VALUE","Equatorial Guinea, Republic of","Gross fixed capital formation, General government, Constant prices, Percent of GDP","Annual","Units","1.85824539","1.905310533","1.98314596","1.979237814","1.978499308","2.118975313","2.134422705","2.114595644","2.149321318","2.180510917","2.270474297","2.270466561","2.270464227","2.270492371","2.270442794","2.270456592","2.270578654","2.270292725","2.27049873","2.270944716","0.801318631","0.801911852","2.967771581","3.387330637","3.396414125","5.654626063","4.526410645","3.949503128","3.856910058","4.513458444","4.136477755","3.98388829","3.040706773","2.977405494","1.325219243","1.15736952","2.089934456","2.100149863","2.941380312","2.449948126","8.051590653","10.26427066","5.368212178","10.42567316","8.996275958","9.9888654","10.69239396","11.97754099","13.74239814","21.55815708","16.96571658","18.92038105","23.32439009","18.52590161","17.63130966","12.98785164","7.7012599","7.534652166","6.374169349","4.30489589"
"IMF.FAD:ICSD(1.0.0)","IND.P51G_PS_Q_POGDP_PT.A","OBS_VALUE","India","Gross fixed capital formation, Private sector, Constant prices, Percent of GDP","Annual","Units","9.944695034","9.984444752","10.04875638","9.806481409","9.49314933","10.08913914","10.53326221","10.14900798","10.04346633","9.393155475","8.90595373","9.173140935","8.914384194","9.058741348","9.758713839","8.440730806","7.682451352","8.152416568","8.195673837","7.99935394","7.90481527","5.526600994","4.942911499","5.790335781","5.421885514","5.367678881","4.934059734","7.550762466","7.204609476","8.234176167","9.994846618","8.085769117","9.410161123","9.273605562","8.860343256","10.03047975","10.70251919","11.51988922","11.9642922","13.37068785","12.53150654","14.63058832","14.06780262","14.21321382","15.48164615","16.53322484","17.08294853","18.618215","18.06791656","18.70930134","19.66481356","21.96092569","21.92788242","19.80764595","18.96826538","18.74510564","18.77605044","18.79811479","19.28757284","18.33744713"
"IMF.FAD:ICSD(1.0.0)","MUS.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Mauritius","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.143814175","0.526201558","0.514493745","0.488748207","0.505057452","0.354639311","0","0","0","0","0","0","0.623336302","0.571621306","0.498077692","0.489482095","0.477212983","0.0821650368866921","0.0893432537801306","0.0858227670623845","0.0792188241782984","0.0734202865236109","0"
"IMF.FAD:ICSD(1.0.0)","YEM.P51G_PUPVT_Q_POGDP_PT.A","OBS_VALUE","Yemen, Republic of","Gross fixed capital formation, Public private partnership, Constant prices, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.0667284920833078","0.0567342910154141","0.0651136617967811","0.0632399283320136","0.0611155504194553","0","0","0.880848607","0.874213462","0.735921296","0.495200577","0.460246756","0","0","0","0","0","0","0.333510174","0.320064317","0.307153742","0.277831699","0.342980155","0","0","0","0.00299753434790821","0.00495962501782487","0.0132408911035049","0.0121616320805864"
