Country Code,Value,Variable,Year
MKD,1,Landlocked,2015
MKD,1,Landlocked,2016
MKD,1,Landlocked,2017
MKD,1,Landlocked,2018
MKD,1,Landlocked,2019
MKD,1,Landlocked,2020
MKD,1,Landlocked,2021
MKD,1,Landlocked,2022
MKD,1,Landlocked,2023
MLI,1,Landlocked,1995
MLI,1,Landlocked,1996
MLI,1,Landlocked,1997
MLI,1,Landlocked,1998
MLI,1,Landlocked,1999
MLI,1,Landlocked,2000
MLI,1,Landlocked,2001
MLI,1,Landlocked,2002
MLI,1,Landlocked,2003
MLI,1,Landlocked,2004
MLI,1,Landlocked,2005
MLI,1,Landlocked,2006
MLI,1,Landlocked,2007
MLI,1,Landlocked,2008
MLI,1,Landlocked,2009
MLI,1,Landlocked,2010
MLI,1,Landlocked,2011
MLI,1,Landlocked,2012
MLI,1,Landlocked,2013
MLI,1,Landlocked,2014
MLI,1,Landlocked,2015
MLI,1,Landlocked,2016
MLI,1,Landlocked,2017
MLI,1,Landlocked,2018
MLI,1,Landlocked,2019
MLI,1,Landlocked,2020
MLI,1,Landlocked,2021
MLI,1,Landlocked,2022
MLI,1,Landlocked,2023
MLT,0,Landlocked,1995
MLT,0,Landlocked,1996
MLT,0,Landlocked,1997
MLT,0,Landlocked,1998
MLT,0,Landlocked,1999
MLT,0,Landlocked,2000
MLT,0,Landlocked,2001
MLT,0,Landlocked,2002
MLT,0,Landlocked,2003
MLT,0,Landlocked,2004
MLT,0,Landlocked,2005
MLT,0,Landlocked,2006
MLT,0,Landlocked,2007
MLT,0,Landlocked,2008
MLT,0,Landlocked,2009
MLT,0,Landlocked,2010
MLT,0,Landlocked,2011
MLT,0,Landlocked,2012
MLT,0,Landlocked,2013
MLT,0,Landlocked,2014
MLT,0,Landlocked,2015
MLT,0,Landlocked,2016
MLT,0,Landlocked,2017
MLT,0,Landlocked,2018
MLT,0,Landlocked,2019
MLT,0,Landlocked,2020
MLT,0,Landlocked,2021
MLT,0,Landlocked,2022
MLT,0,Landlocked,2023
MMR,0,Landlocked,1995
MMR,0,Landlocked,1996
MMR,0,Landlocked,1997
MMR,0,Landlocked,1998
MMR,0,Landlocked,1999
MMR,0,Landlocked,2000
MMR,0,Landlocked,2001
MMR,0,Landlocked,2002
MMR,0,Landlocked,2003
MMR,0,Landlocked,2004
MMR,0,Landlocked,2005
MMR,0,Landlocked,2006
MMR,0,Landlocked,2007
MMR,0,Landlocked,2008
MMR,0,Landlocked,2009
MMR,0,Landlocked,2010
MMR,0,Landlocked,2011
MMR,0,Landlocked,2012
MMR,0,Landlocked,2013
MMR,0,Landlocked,2014
MMR,0,Landlocked,2015
MMR,0,Landlocked,2016
MMR,0,Landlocked,2017
MMR,0,Landlocked,2018
MMR,0,Landlocked,2019
MMR,0,Landlocked,2020
MMR,0,Landlocked,2021
MMR,0,Landlocked,2022
MMR,0,Landlocked,2023
MNG,1,Landlocked,1995
MNG,1,Landlocked,1996
MNG,1,Landlocked,1997
MNG,1,Landlocked,1998
MNG,1,Landlocked,1999
MNG,1,Landlocked,2000
MNG,1,Landlocked,2001
MNG,1,Landlocked,2002
MNG,1,Landlocked,2003
MNG,1,Landlocked,2004
MNG,1,Landlocked,2005
MNG,1,Landlocked,2006
MNG,1,Landlocked,2007
MNG,1,Landlocked,2008
MNG,1,Landlocked,2009
MNG,1,Landlocked,2010
MNG,1,Landlocked,2011
MNG,1,Landlocked,2012
MNG,1,Landlocked,2013
MNG,1,Landlocked,2014
MNG,1,Landlocked,2015
MNG,1,Landlocked,2016
MNG,1,Landlocked,2017
MNG,1,Landlocked,2018
MNG,1,Landlocked,2019
MNG,1,Landlocked,2020
MNG,1,Landlocked,2021
MNG,1,Landlocked,2022
MNG,1,Landlocked,2023
MNP,0,Landlocked,1995
MNP,0,Landlocked,1996
MNP,0,Landlocked,1997
MNP,0,Landlocked,1998
MNP,0,Landlocked,1999
MNP,0,Landlocked,2000
MNP,0,Landlocked,2001
MNP,0,Landlocked,2002
MNP,0,Landlocked,2003
MNP,0,Landlocked,2004
MNP,0,Landlocked,2005
MNP,0,Landlocked,2006
MNP,0,Landlocked,2007
MNP,0,Landlocked,2008
MNP,0,Landlocked,2009
MNP,0,Landlocked,2010
MNP,0,Landlocked,2011
MNP,0,Landlocked,2012
MNP,0,Landlocked,2013
MNP,0,Landlocked,2014
MNP,0,Landlocked,2015
MNP,0,Landlocked,2016
MNP,0,Landlocked,2017
MNP,0,Landlocked,2018
MNP,0,Landlocked,2019
MNP,0,Landlocked,2020
MNP,0,Landlocked,2021
MNP,0,Landlocked,2022
MNP,0,Landlocked,2023
MOZ,0,Landlocked,1995
MOZ,0,Landlocked,1996
MOZ,0,Landlocked,1997
MOZ,0,Landlocked,1998
MOZ,0,Landlocked,1999
MOZ,0,Landlocked,2000
MOZ,0,Landlocked,2001
MOZ,0,Landlocked,2002
MOZ,0,Landlocked,2003
MOZ,0,Landlocked,2004
MOZ,0,Landlocked,2005
MOZ,0,Landlocked,2006
MOZ,0,Landlocked,2007
MOZ,0,Landlocked,2008
MOZ,0,Landlocked,2009
MOZ,0,Landlocked,2010
MOZ,0,Landlocked,2011
MOZ,0,Landlocked,2012
MOZ,0,Landlocked,2013
MOZ,0,Landlocked,2014
MOZ,0,Landlocked,2015
MOZ,0,Landlocked,2016
MOZ,0,Landlocked,2017
MOZ,0,Landlocked,2018
MOZ,0,Landlocked,2019
MOZ,0,Landlocked,2020
MOZ,0,Landlocked,2021
MOZ,0,Landlocked,2022
MOZ,0,Landlocked,2023
MRT,0,Landlocked,1995
MRT,0,Landlocked,1996
MRT,0,Landlocked,1997
MRT,0,Landlocked,1998
MRT,0,Landlocked,1999
MRT,0,Landlocked,2000
MRT,0,Landlocked,2001
MRT,0,Landlocked,2002
MRT,0,Landlocked,2003
MRT,0,Landlocked,2004
MRT,0,Landlocked,2005
MRT,0,Landlocked,2006
MRT,0,Landlocked,2007
MRT,0,Landlocked,2008
MRT,0,Landlocked,2009
MRT,0,Landlocked,2010
MRT,0,Landlocked,2011
MRT,0,Landlocked,2012
MRT,0,Landlocked,2013
MRT,0,Landlocked,2014
MRT,0,Landlocked,2015
MRT,0,Landlocked,2016
MRT,0,Landlocked,2017
MRT,0,Landlocked,2018
MRT,0,Landlocked,2019
MRT,0,Landlocked,2020
MRT,0,Landlocked,2021
MRT,0,Landlocked,2022
MRT,0,Landlocked,2023
MSR,0,Landlocked,1995
MSR,0,Landlocked,1996
MSR,0,Landlocked,1997
MSR,0,Landlocked,1998
MSR,0,Landlocked,1999
MSR,0,Landlocked,2000
MSR,0,Landlocked,2001
MSR,0,Landlocked,2002
MSR,0,Landlocked,2003
MSR,0,Landlocked,2004
MSR,0,Landlocked,2005
MSR,0,Landlocked,2006
MSR,0,Landlocked,2007
MSR,0,Landlocked,2008
MSR,0,Landlocked,2009
MSR,0,Landlocked,2010
MSR,0,Landlocked,2011
MSR,0,Landlocked,2012
MSR,0,Landlocked,2013
MSR,0,Landlocked,2014
MSR,0,Landlocked,2015
MSR,0,Landlocked,2016
MSR,0,Landlocked,2017
MSR,0,Landlocked,2018
MSR,0,Landlocked,2019
MSR,0,Landlocked,2020
MSR,0,Landlocked,2021
MSR,0,Landlocked,2022
MSR,0,Landlocked,2023
MTQ,0,Landlocked,1995
MTQ,0,Landlocked,1996
MTQ,0,Landlocked,1997
MTQ,0,Landlocked,1998
MTQ,0,Landlocked,1999
MTQ,0,Landlocked,2000
MTQ,0,Landlocked,2001
MTQ,0,Landlocked,2002
MTQ,0,Landlocked,2003
MTQ,0,Landlocked,2004
MTQ,0,Landlocked,2005
MTQ,0,Landlocked,2006
MTQ,0,Landlocked,2007
MTQ,0,Landlocked,2008
MTQ,0,Landlocked,2009
MTQ,0,Landlocked,2010
MTQ,0,Landlocked,2011
MTQ,0,Landlocked,2012
MTQ,0,Landlocked,2013
MTQ,0,Landlocked,2014
MTQ,0,Landlocked,2015
MTQ,0,Landlocked,2016
MTQ,0,Landlocked,2017
MTQ,0,Landlocked,2018
MTQ,0,Landlocked,2019
MTQ,0,Landlocked,2020
MTQ,0,Landlocked,2021
MTQ,0,Landlocked,2022
MTQ,0,Landlocked,2023
MUS,0,Landlocked,1995
MUS,0,Landlocked,1996
MUS,0,Landlocked,1997
MUS,0,Landlocked,1998
MUS,0,Landlocked,1999
MUS,0,Landlocked,2000
MUS,0,Landlocked,2001
MUS,0,Landlocked,2002
MUS,0,Landlocked,2003
MUS,0,Landlocked,2004
MUS,0,Landlocked,2005
MUS,0,Landlocked,2006
MUS,0,Landlocked,2007
MUS,0,Landlocked,2008
MUS,0,Landlocked,2009
MUS,0,Landlocked,2010
MUS,0,Landlocked,2011
MUS,0,Landlocked,2012
MUS,0,Landlocked,2013
MUS,0,Landlocked,2014
MUS,0,Landlocked,2015
MUS,0,Landlocked,2016
MUS,0,Landlocked,2017
MUS,0,Landlocked,2018
MUS,0,Landlocked,2019
MUS,0,Landlocked,2020
MUS,0,Landlocked,2021
MUS,0,Landlocked,2022
MUS,0,Landlocked,2023
MWI,1,Landlocked,1995
MWI,1,Landlocked,1996
MWI,1,Landlocked,1997
MWI,1,Landlocked,1998
MWI,1,Landlocked,1999
MWI,1,Landlocked,2000
MWI,1,Landlocked,2001
MWI,1,Landlocked,2002
MWI,1,Landlocked,2003
MWI,1,Landlocked,2004
MWI,1,Landlocked,2005
MWI,1,Landlocked,2006
MWI,1,Landlocked,2007
MWI,1,Landlocked,2008
MWI,1,Landlocked,2009
MWI,1,Landlocked,2010
MWI,1,Landlocked,2011
MWI,1,Landlocked,2012
MWI,1,Landlocked,2013
MWI,1,Landlocked,2014
MWI,1,Landlocked,2015
MWI,1,Landlocked,2016
MWI,1,Landlocked,2017
MWI,1,Landlocked,2018
MWI,1,Landlocked,2019
MWI,1,Landlocked,2020
MWI,1,Landlocked,2021
MWI,1,Landlocked,2022
MWI,1,Landlocked,2023
MYS,0,Landlocked,1995
MYS,0,Landlocked,1996
MYS,0,Landlocked,1997
MYS,0,Landlocked,1998
MYS,0,Landlocked,1999
MYS,0,Landlocked,2000
MYS,0,Landlocked,2001
MYS,0,Landlocked,2002
MYS,0,Landlocked,2003
MYS,0,Landlocked,2004
MYS,0,Landlocked,2005
MYS,0,Landlocked,2006
MYS,0,Landlocked,2007
MYS,0,Landlocked,2008
MYS,0,Landlocked,2009
MYS,0,Landlocked,2010
MYS,0,Landlocked,2011
MYS,0,Landlocked,2012
MYS,0,Landlocked,2013
MYS,0,Landlocked,2014
MYS,0,Landlocked,2015
MYS,0,Landlocked,2016
MYS,0,Landlocked,2017
MYS,0,Landlocked,2018
MYS,0,Landlocked,2019
MYS,0,Landlocked,2020
MYS,0,Landlocked,2021
MYS,0,Landlocked,2022
MYS,0,Landlocked,2023
NAM,0,Landlocked,1995
NAM,0,Landlocked,1996
NAM,0,Landlocked,1997
NAM,0,Landlocked,1998
NAM,0,Landlocked,1999
NAM,0,Landlocked,2000
NAM,0,Landlocked,2001
NAM,0,Landlocked,2002
NAM,0,Landlocked,2003
NAM,0,Landlocked,2004
NAM,0,Landlocked,2005
NAM,0,Landlocked,2006
NAM,0,Landlocked,2007
NAM,0,Landlocked,2008
NAM,0,Landlocked,2009
NAM,0,Landlocked,2010
NAM,0,Landlocked,2011
NAM,0,Landlocked,2012
NAM,0,Landlocked,2013
NAM,0,Landlocked,2014
NAM,0,Landlocked,2015
NAM,0,Landlocked,2016
NAM,0,Landlocked,2017
NAM,0,Landlocked,2018
NAM,0,Landlocked,2019
NAM,0,Landlocked,2020
NAM,0,Landlocked,2021
NAM,0,Landlocked,2022
NAM,0,Landlocked,2023
NCL,0,Landlocked,1995
NCL,0,Landlocked,1996
NCL,0,Landlocked,1997
NCL,0,Landlocked,1998
NCL,0,Landlocked,1999
NCL,0,Landlocked,2000
NCL,0,Landlocked,2001
NCL,0,Landlocked,2002
NCL,0,Landlocked,2003
NCL,0,Landlocked,2004
NCL,0,Landlocked,2005
NCL,0,Landlocked,2006
NCL,0,Landlocked,2007
NCL,0,Landlocked,2008
NCL,0,Landlocked,2009
NCL,0,Landlocked,2010
NCL,0,Landlocked,2011
NCL,0,Landlocked,2012
NCL,0,Landlocked,2013
NCL,0,Landlocked,2014
NCL,0,Landlocked,2015
NCL,0,Landlocked,2016
NCL,0,Landlocked,2017
NCL,0,Landlocked,2018
NCL,0,Landlocked,2019
NCL,0,Landlocked,2020
NCL,0,Landlocked,2021
NCL,0,Landlocked,2022
NCL,0,Landlocked,2023
NER,1,Landlocked,1995
NER,1,Landlocked,1996
NER,1,Landlocked,1997
NER,1,Landlocked,1998
NER,1,Landlocked,1999
NER,1,Landlocked,2000
NER,1,Landlocked,2001
NER,1,Landlocked,2002
NER,1,Landlocked,2003
NER,1,Landlocked,2004
NER,1,Landlocked,2005
NER,1,Landlocked,2006
NER,1,Landlocked,2007
NER,1,Landlocked,2008
NER,1,Landlocked,2009
NER,1,Landlocked,2010
NER,1,Landlocked,2011
NER,1,Landlocked,2012
NER,1,Landlocked,2013
NER,1,Landlocked,2014
NER,1,Landlocked,2015
NER,1,Landlocked,2016
NER,1,Landlocked,2017
NER,1,Landlocked,2018
NER,1,Landlocked,2019
NER,1,Landlocked,2020
NER,1,Landlocked,2021
NER,1,Landlocked,2022
NER,1,Landlocked,2023
NFK,0,Landlocked,1995
NFK,0,Landlocked,1996
NFK,0,Landlocked,1997
NFK,0,Landlocked,1998
NFK,0,Landlocked,1999
NFK,0,Landlocked,2000
NFK,0,Landlocked,2001
NFK,0,Landlocked,2002
NFK,0,Landlocked,2003
NFK,0,Landlocked,2004
NFK,0,Landlocked,2005
NFK,0,Landlocked,2006
NFK,0,Landlocked,2007
NFK,0,Landlocked,2008
NFK,0,Landlocked,2009
NFK,0,Landlocked,2010
NFK,0,Landlocked,2011
NFK,0,Landlocked,2012
NFK,0,Landlocked,2013
NFK,0,Landlocked,2014
NFK,0,Landlocked,2015
NFK,0,Landlocked,2016
NFK,0,Landlocked,2017
NFK,0,Landlocked,2018
NFK,0,Landlocked,2019
NFK,0,Landlocked,2020
NFK,0,Landlocked,2021
NFK,0,Landlocked,2022
NFK,0,Landlocked,2023
NGA,0,Landlocked,1995
NGA,0,Landlocked,1996
NGA,0,Landlocked,1997
NGA,0,Landlocked,1998
NGA,0,Landlocked,1999
NGA,0,Landlocked,2000
NGA,0,Landlocked,2001
NGA,0,Landlocked,2002
NGA,0,Landlocked,2003
NGA,0,Landlocked,2004
NGA,0,Landlocked,2005
NGA,0,Landlocked,2006
NGA,0,Landlocked,2007
NGA,0,Landlocked,2008
NGA,0,Landlocked,2009
NGA,0,Landlocked,2010
NGA,0,Landlocked,2011
NGA,0,Landlocked,2012
NGA,0,Landlocked,2013
NGA,0,Landlocked,2014
NGA,0,Landlocked,2015
NGA,0,Landlocked,2016
NGA,0,Landlocked,2017
NGA,0,Landlocked,2018
NGA,0,Landlocked,2019
NGA,0,Landlocked,2020
NGA,0,Landlocked,2021
NGA,0,Landlocked,2022
NGA,0,Landlocked,2023
NIC,0,Landlocked,1995
NIC,0,Landlocked,1996
NIC,0,Landlocked,1997
NIC,0,Landlocked,1998
NIC,0,Landlocked,1999
NIC,0,Landlocked,2000
NIC,0,Landlocked,2001
NIC,0,Landlocked,2002
NIC,0,Landlocked,2003
NIC,0,Landlocked,2004
NIC,0,Landlocked,2005
NIC,0,Landlocked,2006
NIC,0,Landlocked,2007
NIC,0,Landlocked,2008
NIC,0,Landlocked,2009
NIC,0,Landlocked,2010
NIC,0,Landlocked,2011
NIC,0,Landlocked,2012
NIC,0,Landlocked,2013
NIC,0,Landlocked,2014
NIC,0,Landlocked,2015
NIC,0,Landlocked,2016
NIC,0,Landlocked,2017
NIC,0,Landlocked,2018
NIC,0,Landlocked,2019
NIC,0,Landlocked,2020
NIC,0,Landlocked,2021
NIC,0,Landlocked,2022
NIC,0,Landlocked,2023
NIU,0,Landlocked,1995
NIU,0,Landlocked,1996
NIU,0,Landlocked,1997
NIU,0,Landlocked,1998
NIU,0,Landlocked,1999
NIU,0,Landlocked,2000
NIU,0,Landlocked,2001
NIU,0,Landlocked,2002
NIU,0,Landlocked,2003
NIU,0,Landlocked,2004
NIU,0,Landlocked,2005
NIU,0,Landlocked,2006
NIU,0,Landlocked,2007
NIU,0,Landlocked,2008
NIU,0,Landlocked,2009
NIU,0,Landlocked,2010
NIU,0,Landlocked,2011
NIU,0,Landlocked,2012
NIU,0,Landlocked,2013
NIU,0,Landlocked,2014
NIU,0,Landlocked,2015
NIU,0,Landlocked,2016
NIU,0,Landlocked,2017
NIU,0,Landlocked,2018
NIU,0,Landlocked,2019
NIU,0,Landlocked,2020
NIU,0,Landlocked,2021
NIU,0,Landlocked,2022
NIU,0,Landlocked,2023
NLD,0,Landlocked,1995
NLD,0,Landlocked,1996
NLD,0,Landlocked,1997
NLD,0,Landlocked,1998
NLD,0,Landlocked,1999
NLD,0,Landlocked,2000
NLD,0,Landlocked,2001
NLD,0,Landlocked,2002
NLD,0,Landlocked,2003
NLD,0,Landlocked,2004
NLD,0,Landlocked,2005
NLD,0,Landlocked,2006
NLD,0,Landlocked,2007
NLD,0,Landlocked,2008
NLD,0,Landlocked,2009
NLD,0,Landlocked,2010
NLD,0,Landlocked,2011
NLD,0,Landlocked,2012
NLD,0,Landlocked,2013
NLD,0,Landlocked,2014
NLD,0,Landlocked,2015
NLD,0,Landlocked,2016
NLD,0,Landlocked,2017
NLD,0,Landlocked,2018
NLD,0,Landlocked,2019
NLD,0,Landlocked,2020
NLD,0,Landlocked,2021
NLD,0,Landlocked,2022
NLD,0,Landlocked,2023
NOR,0,Landlocked,1995
NOR,0,Landlocked,1996
NOR,0,Landlocked,1997
NOR,0,Landlocked,1998
NOR,0,Landlocked,1999
NOR,0,Landlocked,2000
NOR,0,Landlocked,2001
NOR,0,Landlocked,2002
NOR,0,Landlocked,2003
NOR,0,Landlocked,2004
NOR,0,Landlocked,2005
NOR,0,Landlocked,2006
NOR,0,Landlocked,2007
NOR,0,Landlocked,2008
NOR,0,Landlocked,2009
NOR,0,Landlocked,2010
NOR,0,Landlocked,2011
NOR,0,Landlocked,2012
NOR,0,Landlocked,2013
NOR,0,Landlocked,2014
NOR,0,Landlocked,2015
NOR,0,Landlocked,2016
NOR,0,Landlocked,2017
NOR,0,Landlocked,2018
NOR,0,Landlocked,2019
NOR,0,Landlocked,2020
NOR,0,Landlocked,2021
NOR,0,Landlocked,2022
NOR,0,Landlocked,2023
NPL,1,Landlocked,1995
NPL,1,Landlocked,1996
NPL,1,Landlocked,1997
NPL,1,Landlocked,1998
NPL,1,Landlocked,1999
NPL,1,Landlocked,2000
NPL,1,Landlocked,2001
NPL,1,Landlocked,2002
NPL,1,Landlocked,2003
NPL,1,Landlocked,2004
NPL,1,Landlocked,2005
NPL,1,Landlocked,2006
NPL,1,Landlocked,2007
NPL,1,Landlocked,2008
NPL,1,Landlocked,2009
NPL,1,Landlocked,2010
NPL,1,Landlocked,2011
NPL,1,Landlocked,2012
NPL,1,Landlocked,2013
NPL,1,Landlocked,2014
NPL,1,Landlocked,2015
NPL,1,Landlocked,2016
NPL,1,Landlocked,2017
NPL,1,Landlocked,2018
NPL,1,Landlocked,2019
NPL,1,Landlocked,2020
NPL,1,Landlocked,2021
NPL,1,Landlocked,2022
NPL,1,Landlocked,2023
NRU,0,Landlocked,1995
NRU,0,Landlocked,1996
NRU,0,Landlocked,1997
NRU,0,Landlocked,1998
NRU,0,Landlocked,1999
NRU,0,Landlocked,2000
NRU,0,Landlocked,2001
NRU,0,Landlocked,2002
NRU,0,Landlocked,2003
NRU,0,Landlocked,2004
NRU,0,Landlocked,2005
NRU,0,Landlocked,2006
NRU,0,Landlocked,2007
NRU,0,Landlocked,2008
NRU,0,Landlocked,2009
NRU,0,Landlocked,2010
NRU,0,Landlocked,2011
NRU,0,Landlocked,2012
NRU,0,Landlocked,2013
NRU,0,Landlocked,2014
NRU,0,Landlocked,2015
NRU,0,Landlocked,2016
NRU,0,Landlocked,2017
NRU,0,Landlocked,2018
NRU,0,Landlocked,2019
NRU,0,Landlocked,2020
NRU,0,Landlocked,2021
NRU,0,Landlocked,2022
NRU,0,Landlocked,2023
NZL,0,Landlocked,1995
NZL,0,Landlocked,1996
NZL,0,Landlocked,1997
NZL,0,Landlocked,1998
NZL,0,Landlocked,1999
NZL,0,Landlocked,2000
NZL,0,Landlocked,2001
NZL,0,Landlocked,2002
NZL,0,Landlocked,2003
NZL,0,Landlocked,2004
NZL,0,Landlocked,2005
NZL,0,Landlocked,2006
NZL,0,Landlocked,2007
NZL,0,Landlocked,2008
NZL,0,Landlocked,2009
NZL,0,Landlocked,2010
NZL,0,Landlocked,2011
NZL,0,Landlocked,2012
NZL,0,Landlocked,2013
NZL,0,Landlocked,2014
NZL,0,Landlocked,2015
NZL,0,Landlocked,2016
NZL,0,Landlocked,2017
NZL,0,Landlocked,2018
NZL,0,Landlocked,2019
NZL,0,Landlocked,2020
NZL,0,Landlocked,2021
NZL,0,Landlocked,2022
NZL,0,Landlocked,2023
OMN,0,Landlocked,1995
OMN,0,Landlocked,1996
OMN,0,Landlocked,1997
OMN,0,Landlocked,1998
OMN,0,Landlocked,1999
OMN,0,Landlocked,2000
OMN,0,Landlocked,2001
OMN,0,Landlocked,2002
OMN,0,Landlocked,2003
OMN,0,Landlocked,2004
OMN,0,Landlocked,2005
OMN,0,Landlocked,2006
OMN,0,Landlocked,2007
OMN,0,Landlocked,2008
OMN,0,Landlocked,2009
OMN,0,Landlocked,2010
OMN,0,Landlocked,2011
OMN,0,Landlocked,2012
OMN,0,Landlocked,2013
OMN,0,Landlocked,2014
OMN,0,Landlocked,2015
OMN,0,Landlocked,2016
OMN,0,Landlocked,2017
OMN,0,Landlocked,2018
OMN,0,Landlocked,2019
OMN,0,Landlocked,2020
OMN,0,Landlocked,2021
OMN,0,Landlocked,2022
OMN,0,Landlocked,2023
PAK,0,Landlocked,1995
PAK,0,Landlocked,1996
PAK,0,Landlocked,1997
PAK,0,Landlocked,1998
PAK,0,Landlocked,1999
PAK,0,Landlocked,2000
PAK,0,Landlocked,2001
PAK,0,Landlocked,2002
PAK,0,Landlocked,2003
PAK,0,Landlocked,2004
PAK,0,Landlocked,2005
PAK,0,Landlocked,2006
PAK,0,Landlocked,2007
PAK,0,Landlocked,2008
PAK,0,Landlocked,2009
PAK,0,Landlocked,2010
PAK,0,Landlocked,2011
PAK,0,Landlocked,2012
PAK,0,Landlocked,2013
PAK,0,Landlocked,2014
PAK,0,Landlocked,2015
PAK,0,Landlocked,2016
PAK,0,Landlocked,2017
PAK,0,Landlocked,2018
PAK,0,Landlocked,2019
PAK,0,Landlocked,2020
PAK,0,Landlocked,2021
PAK,0,Landlocked,2022
PAK,0,Landlocked,2023
PAL,0,Landlocked,1995
PAL,0,Landlocked,1996
PAL,0,Landlocked,1997
PAL,0,Landlocked,1998
PAL,0,Landlocked,1999
PAL,0,Landlocked,2000
PAL,0,Landlocked,2001
PAL,0,Landlocked,2002
PAL,0,Landlocked,2003
PAL,0,Landlocked,2004
PAL,0,Landlocked,2005
PAL,0,Landlocked,2006
PAL,0,Landlocked,2007
PAL,0,Landlocked,2008
PAL,0,Landlocked,2009
PAL,0,Landlocked,2010
PAL,0,Landlocked,2011
PAL,0,Landlocked,2012
PAL,0,Landlocked,2013
PAL,0,Landlocked,2014
PAL,0,Landlocked,2015
PAL,0,Landlocked,2016
PAL,0,Landlocked,2017
PAL,0,Landlocked,2018
PAL,0,Landlocked,2019
PAL,0,Landlocked,2020
PAL,0,Landlocked,2021
PAL,0,Landlocked,2022
PAL,0,Landlocked,2023
PAN,0,Landlocked,1995
PAN,0,Landlocked,1996
PAN,0,Landlocked,1997
PAN,0,Landlocked,1998
PAN,0,Landlocked,1999
PAN,0,Landlocked,2000
PAN,0,Landlocked,2001
PAN,0,Landlocked,2002
PAN,0,Landlocked,2003
PAN,0,Landlocked,2004
PAN,0,Landlocked,2005
PAN,0,Landlocked,2006
PAN,0,Landlocked,2007
PAN,0,Landlocked,2008
PAN,0,Landlocked,2009
PAN,0,Landlocked,2010
PAN,0,Landlocked,2011
PAN,0,Landlocked,2012
PAN,0,Landlocked,2013
PAN,0,Landlocked,2014
PAN,0,Landlocked,2015
PAN,0,Landlocked,2016
PAN,0,Landlocked,2017
PAN,0,Landlocked,2018
PAN,0,Landlocked,2019
PAN,0,Landlocked,2020
PAN,0,Landlocked,2021
PAN,0,Landlocked,2022
PAN,0,Landlocked,2023
PCN,0,Landlocked,1995
PCN,0,Landlocked,1996
PCN,0,Landlocked,1997
PCN,0,Landlocked,1998
PCN,0,Landlocked,1999
PCN,0,Landlocked,2000
PCN,0,Landlocked,2001
PCN,0,Landlocked,2002
PCN,0,Landlocked,2003
PCN,0,Landlocked,2004
PCN,0,Landlocked,2005
PCN,0,Landlocked,2006
PCN,0,Landlocked,2007
PCN,0,Landlocked,2008
PCN,0,Landlocked,2009
PCN,0,Landlocked,2010
PCN,0,Landlocked,2011
PCN,0,Landlocked,2012
PCN,0,Landlocked,2013
PCN,0,Landlocked,2014
PCN,0,Landlocked,2015
PCN,0,Landlocked,2016
PCN,0,Landlocked,2017
PCN,0,Landlocked,2018
PCN,0,Landlocked,2019
PCN,0,Landlocked,2020
PCN,0,Landlocked,2021
PCN,0,Landlocked,2022
PCN,0,Landlocked,2023
PER,0,Landlocked,1995
PER,0,Landlocked,1996
PER,0,Landlocked,1997
PER,0,Landlocked,1998
PER,0,Landlocked,1999
PER,0,Landlocked,2000
PER,0,Landlocked,2001
PER,0,Landlocked,2002
PER,0,Landlocked,2003
PER,0,Landlocked,2004
PER,0,Landlocked,2005
PER,0,Landlocked,2006
PER,0,Landlocked,2007
PER,0,Landlocked,2008
PER,0,Landlocked,2009
PER,0,Landlocked,2010
PER,0,Landlocked,2011
PER,0,Landlocked,2012
PER,0,Landlocked,2013
PER,0,Landlocked,2014
PER,0,Landlocked,2015
PER,0,Landlocked,2016
PER,0,Landlocked,2017
PER,0,Landlocked,2018
PER,0,Landlocked,2019
PER,0,Landlocked,2020
PER,0,Landlocked,2021
PER,0,Landlocked,2022
PER,0,Landlocked,2023
PHL,0,Landlocked,1995
PHL,0,Landlocked,1996
PHL,0,Landlocked,1997
PHL,0,Landlocked,1998
PHL,0,Landlocked,1999
PHL,0,Landlocked,2000
PHL,0,Landlocked,2001
PHL,0,Landlocked,2002
PHL,0,Landlocked,2003
PHL,0,Landlocked,2004
PHL,0,Landlocked,2005
PHL,0,Landlocked,2006
PHL,0,Landlocked,2007
PHL,0,Landlocked,2008
PHL,0,Landlocked,2009
PHL,0,Landlocked,2010
PHL,0,Landlocked,2011
PHL,0,Landlocked,2012
PHL,0,Landlocked,2013
PHL,0,Landlocked,2014
PHL,0,Landlocked,2015
PHL,0,Landlocked,2016
PHL,0,Landlocked,2017
PHL,0,Landlocked,2018
PHL,0,Landlocked,2019
PHL,0,Landlocked,2020
PHL,0,Landlocked,2021
PHL,0,Landlocked,2022
PHL,0,Landlocked,2023
PLW,0,Landlocked,1995
PLW,0,Landlocked,1996
PLW,0,Landlocked,1997
PLW,0,Landlocked,1998
PLW,0,Landlocked,1999
PLW,0,Landlocked,2000
PLW,0,Landlocked,2001
PLW,0,Landlocked,2002
PLW,0,Landlocked,2003
PLW,0,Landlocked,2004
PLW,0,Landlocked,2005
PLW,0,Landlocked,2006
PLW,0,Landlocked,2007
PLW,0,Landlocked,2008
PLW,0,Landlocked,2009
PLW,0,Landlocked,2010
PLW,0,Landlocked,2011
PLW,0,Landlocked,2012
PLW,0,Landlocked,2013
PLW,0,Landlocked,2014
PLW,0,Landlocked,2015
PLW,0,Landlocked,2016
PLW,0,Landlocked,2017
PLW,0,Landlocked,2018
